,Incident Date,County,State,Zipcode,Latitude,Longitude,# Killed,# Injured,State FIPS,County FIPS,Density,Type,Population 2014,Population 2015,Population 2016,Population 2017,Land Area,Density 2014,Density 2015,Density 2016,Density 2017
841,2016-06-18,Northampton,Virginia,23350,37.53,-75.82,1,3,51,131,121.69,Rural,3215.0,3255.0,3488.0,3216.0,27.96,114.98569384835479,116.41630901287553,124.74964234620887,115.0214592274678
842,2016-06-18,Ware,Georgia,31501,31.21,-82.35,2,2,13,299,1182.15,Suburban,15207.0,15084.0,15394.0,14931.0,13.18,1153.793626707132,1144.4613050075873,1167.9817905918057,1132.8528072837632
843,2016-06-18,Cook,Illinois,60649,41.83,-87.68,0,4,17,031,15932.38,Urban,45201.0,45305.0,45218.0,44223.0,2.93,15426.962457337882,15462.457337883958,15432.764505119452,15093.174061433447
844,2016-06-14,New Castle,Delaware,19805,39.73,-75.53,0,4,10,003,7696.37,Urban,41071.0,41112.0,41010.0,39697.0,5.32,7720.1127819548865,7727.81954887218,7708.646616541353,7461.8421052631575
845,2016-06-14,Alameda,California,94612,37.8,-122.27,1,3,06,001,16908.34,Urban,14500.0,14782.0,15200.0,16027.0,0.85,17058.823529411766,17390.58823529412,17882.352941176472,18855.29411764706
846,2016-06-13,Fresno,California,93702,36.74,-119.75,0,4,06,019,9233.85,Urban,47850.0,47013.0,46021.0,44650.0,5.26,9096.958174904943,8937.832699619772,8749.239543726237,8488.593155893537
847,2016-06-13,Kings,New York,11203,40.64,-73.94,0,5,36,047,35495.81,Urban,77011.0,75887.0,75920.0,75989.0,2.15,35819.06976744186,35296.27906976744,35311.62790697675,35343.72093023256
848,2016-06-13,Cook,Illinois,60624,41.83,-87.68,0,5,17,031,10779.35,Urban,39706.0,38140.0,38134.0,37665.0,3.53,11248.15864022663,10804.532577903683,10802.832861189801,10669.971671388103
849,2016-06-12,Orange,Florida,32806,28.5,-81.37,50,53,12,095,3726.17,Urban,27025.0,27057.0,26797.0,27324.0,6.66,4057.807807807808,4062.6126126126123,4023.5735735735734,4102.7027027027025
850,2016-06-11,Chaves,New Mexico,88201,33.37,-104.52,5,0,35,005,11.14,Rural,25911.0,26072.0,26379.0,26506.0,2288.94,11.320087027182888,11.39042526234851,11.52454848095625,11.580032678881928
851,2016-06-11,Rice,Minnesota,55088,44.5,-93.34,0,4,27,131,48.84,Rural,1767.0,1834.0,1868.0,1855.0,34.89,50.64488392089424,52.565204929779306,53.53969618801949,53.1670965892806
852,2016-06-11,Mecklenburg,North Carolina,28262,35.19,-80.83,1,3,37,119,1729.32,Suburban,41498.0,42101.0,43305.0,44040.0,21.71,1911.4693689543988,1939.2445877475816,1994.7029018885305,2028.558268079226
853,2016-06-11,San Joaquin,California,95204,37.97,-121.32,1,3,06,077,5448.24,Urban,29246.0,28625.0,28124.0,28486.0,5.1,5734.509803921569,5612.745098039216,5514.509803921569,5585.490196078432
854,2016-06-11,Los Angeles,California,91402,34.22,-118.44,3,2,06,037,18732.76,Urban,70781.0,71894.0,71765.0,71317.0,3.73,18976.13941018767,19274.530831099197,19239.946380697053,19119.839142091154
855,2016-06-09,Okaloosa,Florida,32547,30.42,-86.61,0,4,12,091,929.74,Rural,35334.0,35645.0,34666.0,34058.0,34.94,1011.2764739553521,1020.1774470520894,992.1579851173441,974.7567258156841
856,2016-06-08,District Of Columbia,District of Columbia,20001,38.89,-77.03,0,4,,,17651.56,Urban,41345.0,43731.0,44998.0,45925.0,2.18,18965.596330275228,20060.091743119265,20641.284403669724,21066.51376146789
857,2016-06-08,Suffolk,Massachusetts,02135,42.35,-71.15,1,3,25,025,16235.29,Urban,36486.0,38682.0,40513.0,42644.0,2.63,13873.00380228137,14707.984790874525,15404.182509505705,16214.448669201522
858,2016-06-06,Tulare,California,93277,36.29,-119.38,0,4,06,107,1265.93,Suburban,51849.0,51377.0,52526.0,52785.0,39.98,1296.8734367183592,1285.0675337668836,1313.806903451726,1320.2851425712856
859,2016-06-05,Hennepin,Minnesota,55405,44.96,-93.26,0,4,27,053,5529.6,Urban,15920.0,16349.0,16440.0,15976.0,2.77,5747.292418772563,5902.16606498195,5935.0180505415165,5767.509025270758
860,2016-06-05,L,Florida,33914,26.63,-81.99,3,3,,,1613.47,Suburban,37226.0,37610.0,36854.0,36359.0,22.22,1675.3375337533755,1692.6192619261926,1658.5958595859586,1636.3186318631865
861,2016-06-05,Maricopa,Arizona,85051,33.55,-112.13,2,4,04,013,6391.48,Urban,43022.0,42752.0,42223.0,43234.0,6.32,6807.278481012658,6764.556962025316,6680.854430379746,6840.822784810126
862,2016-06-05,Kings,New York,11224,40.64,-73.94,0,4,36,047,30862.61,Urban,42698.0,43001.0,43444.0,45244.0,1.54,27725.974025974025,27922.727272727272,28210.38961038961,29379.220779220777
863,2016-06-04,Denver,Colorado,80207,39.76,-104.87,3,1,08,031,4651.61,Urban,23296.0,24455.0,25343.0,26185.0,4.57,5097.592997811816,5351.203501094092,5545.514223194748,5729.759299781182
864,2016-05-31,Cook,Illinois,60624,41.83,-87.68,0,4,17,031,10779.35,Urban,39706.0,38140.0,38134.0,37665.0,3.53,11248.15864022663,10804.532577903683,10802.832861189801,10669.971671388103
865,2016-05-31,Allen,Indiana,46815,41.07,-85.13,0,4,18,003,2543.83,Suburban,27366.0,27522.0,28068.0,28033.0,10.43,2623.777564717162,2638.734419942474,2691.0834132310642,2687.727708533078
866,2016-05-30,Baltimore City,Maryland,21212,39.3,-76.61,0,5,24,510,6950.97,Urban,33000.0,34250.0,34054.0,34010.0,4.65,7096.774193548386,7365.591397849462,7323.440860215053,7313.978494623655
867,2016-05-30,Sacramento,California,95824,38.51,-121.44,0,5,06,067,7441.76,Urban,29781.0,30053.0,30225.0,30935.0,4.06,7335.221674876848,7402.216748768474,7444.581280788178,7619.458128078819
868,2016-05-29,Clark,Nevada,89101,36.17,-115.12,0,4,32,003,8610.02,Urban,43261.0,40708.0,40673.0,41265.0,5.35,8086.1682242990655,7608.971962616823,7602.429906542056,7713.084112149533
869,2016-05-29,Mercer,New Jersey,08618,40.22,-74.76,0,6,34,021,6307.38,Urban,39195.0,40234.0,40498.0,40655.0,6.06,6467.821782178218,6639.27392739274,6682.838283828383,6708.745874587459
870,2016-05-29,Marion,Indiana,46225,39.77,-86.14,0,4,18,097,1812.98,Suburban,7097.0,7226.0,7664.0,7282.0,4.04,1756.6831683168316,1788.6138613861385,1897.029702970297,1802.4752475247524
871,2016-05-29,Harris,Texas,77079,29.76,-95.38,2,6,48,201,4239.63,Urban,31002.0,33013.0,33229.0,33577.0,7.3,4246.8493150684935,4522.328767123287,4551.917808219178,4599.589041095891
872,2016-05-23,Essex,New Jersey,07106,40.72,-74.17,0,5,34,013,21963.51,Urban,30723.0,30824.0,32658.0,33140.0,1.42,21635.91549295775,21707.04225352113,22998.591549295776,23338.028169014087
873,2016-05-22,Orleans Parish,Louisiana,70118,30.06,-89.93,0,4,22,071,7046.97,Urban,34939.0,36068.0,35671.0,35662.0,4.68,7465.598290598291,7706.837606837607,7622.008547008548,7620.085470085471
874,2016-05-22,San Joaquin,California,95202,37.95,-121.28,1,3,06,077,6049.17,Urban,5409.0,6067.0,6559.0,6295.0,1.08,5008.333333333333,5617.592592592592,6073.148148148148,5828.7037037037035
875,2016-05-22,Davidson,Tennessee,37203,36.17,-86.78,0,4,47,037,2832.66,Suburban,11767.0,12068.0,12726.0,13101.0,4.2,2801.6666666666665,2873.333333333333,3030.0,3119.285714285714
876,2016-05-21,None,Georgia,NaN,37.0328728,-95.6316455,1,3,,,,,NaN,NaN,NaN,NaN,,,,,
877,2016-05-18,Marion,Indiana,46218,39.77,-86.14,0,4,18,097,3076.63,Urban,29124.0,27379.0,26831.0,26757.0,9.44,3085.169491525424,2900.31779661017,2842.2669491525426,2834.427966101695
878,2016-05-17,Charleston,South Carolina,29470,32.77,-80.22,3,1,45,019,50.37,Rural,4544.0,4625.0,4880.0,5046.0,84.02,54.082361342537496,55.04641751963818,58.081409188288504,60.057129254939305
879,2016-05-15,Vanderburgh,Indiana,47711,37.98,-87.54,0,4,18,163,1939.28,Suburban,31648.0,31709.0,32198.0,32248.0,16.22,1951.1713933415538,1954.9321824907522,1985.080147965475,1988.162762022195
880,2016-05-15,Colquitt,Georgia,31788,31.12,-83.68,5,0,13,071,83.24,Rural,10990.0,11198.0,11024.0,10133.0,127.36,86.29082914572864,87.92399497487438,86.55778894472361,79.56187185929649
881,2016-05-14,None,Georgia,NaN,33.7489954,-84.3879824,0,5,,,,,NaN,NaN,NaN,NaN,,,,,
882,2016-05-14,Kanawha,West Virginia,25387,38.35,-81.63,1,3,54,039,,,NaN,NaN,NaN,NaN,,,,,
883,2016-05-11,Jefferson,Alabama,35234,33.52,-86.79,1,4,01,073,1771.76,Suburban,6433.0,5264.0,5298.0,5446.0,3.56,1807.0224719101122,1478.6516853932585,1488.202247191011,1529.7752808988764
884,2016-05-11,Cook,Illinois,60619,41.83,-87.68,0,5,17,031,10600.4,Urban,64245.0,63411.0,62822.0,62992.0,6.02,10671.926910299004,10533.388704318937,10435.548172757475,10463.787375415282
885,2016-05-08,Travis,Texas,78753,30.26,-97.74,1,3,48,453,4493.76,Urban,53994.0,55077.0,56131.0,58693.0,10.97,4921.9690063810385,5020.692798541477,5116.773017319963,5350.31905195989
886,2016-05-06,Wayne,Michigan,48205,42.38,-83.1,1,4,26,163,6900.36,Urban,37556.0,36834.0,35925.0,34620.0,6.38,5886.520376175548,5773.354231974921,5630.877742946708,5426.332288401254
887,2016-05-06,Montgomery,Alabama,36104,32.35,-86.28,1,3,01,101,755.02,Rural,8287.0,8393.0,8056.0,8040.0,12.54,660.8452950558215,669.2982456140352,642.4242424242425,641.1483253588517
888,2016-05-06,Montgomery,Maryland,20817,38.98,-77.12,3,3,24,031,2609.26,Suburban,36071.0,36164.0,36856.0,37226.0,13.87,2600.648882480173,2607.3540014419614,2657.2458543619323,2683.9221341023795
889,2016-05-05,Caddo Parish,Louisiana,71107,32.47,-93.79,2,6,22,017,236.47,Rural,33704.0,32632.0,32301.0,33206.0,142.87,235.9067683908448,228.4034436900679,226.0866522013019,232.42108210261077
890,2016-05-05,Miami-Dade,Florida,33125,25.77,-80.2,1,3,12,086,13639.82,Urban,56018.0,56139.0,58144.0,61036.0,3.86,14512.435233160622,14543.78238341969,15063.212435233161,15812.435233160622
891,2016-05-04,Hennepin,Minnesota,55411,44.96,-93.26,1,7,27,053,6747.36,Urban,29284.0,30208.0,30703.0,30917.0,4.07,7195.085995085995,7422.1130221130215,7543.734643734643,7596.314496314496
892,2016-05-01,Rutherford,Tennessee,37127,35.85,-86.39,0,5,47,149,325.46,Rural,16748.0,16834.0,17695.0,17803.0,48.5,345.319587628866,347.0927835051546,364.8453608247423,367.07216494845363
893,2016-04-29,St. Louis,Missouri,63135,38.63,-90.24,0,4,29,189,3400.38,Urban,21986.0,22081.0,21512.0,20980.0,6.27,3506.539074960128,3521.690590111643,3430.940988835726,3346.092503987241
894,2016-04-29,Alameda,California,94608,37.83,-122.29,0,5,06,001,10255.86,Urban,26323.0,28125.0,28864.0,30041.0,2.74,9606.934306569343,10264.598540145984,10534.306569343065,10963.868613138686
895,2016-04-27,East Baton Rouge Parish,Louisiana,70814,30.44,-91.12,2,2,22,033,1873.26,Suburban,15938.0,15520.0,15042.0,14905.0,7.75,2056.516129032258,2002.5806451612902,1940.9032258064517,1923.225806451613
896,2016-04-27,Montgomery,Mississippi,39747,33.43,-89.56,3,1,28,097,13.23,Rural,2096.0,1941.0,1678.0,1618.0,151.15,13.867019517036056,12.8415481309957,11.101554746940126,10.704598081376115
897,2016-04-26,Prince George'S,Maryland,20747,38.85,-76.88,1,4,,,5239.24,Urban,37597.0,37800.0,37752.0,38503.0,7.63,4927.522935779816,4954.128440366972,4947.8374836173,5046.264744429882
898,2016-04-25,Davidson,Tennessee,37209,36.17,-86.78,0,4,47,037,975.92,Rural,36053.0,37308.0,38001.0,37480.0,36.33,992.3754472887422,1026.9199009083402,1045.9950454170107,1031.6542802091935
899,2016-04-25,Miami-Dade,Florida,33147,25.77,-80.2,0,5,12,086,6475.3,Urban,43537.0,44136.0,45676.0,47168.0,7.25,6005.103448275862,6087.724137931034,6300.137931034483,6505.931034482759
900,2016-04-24,Halifax,Virginia,24558,36.76,-78.93,0,5,51,083,67.64,Rural,7039.0,7128.0,6659.0,6320.0,93.84,75.01065643648764,75.95907928388746,70.96121057118499,67.34867860187553
901,2016-04-24,Cook,Illinois,60636,41.83,-87.68,2,3,17,031,10459.1,Urban,40164.0,37278.0,35779.0,34461.0,3.91,10272.122762148338,9534.015345268543,9150.639386189257,8813.554987212276
902,2016-04-24,Denver,Colorado,80204,39.76,-104.87,0,4,08,031,5664.21,Urban,31133.0,31685.0,32306.0,33302.0,5.56,5599.4604316546765,5698.741007194245,5810.431654676259,5989.568345323742
903,2016-04-23,Clark,Nevada,89142,36.14,-115.03,1,3,32,003,7071.49,Urban,31145.0,32712.0,34834.0,35891.0,4.76,6543.0672268907565,6872.268907563025,7318.0672268907565,7540.126050420168
904,2016-04-23,L,Alabama,36804,32.65,-85.37,3,1,,,87.34,Rural,16707.0,16106.0,16944.0,17485.0,193.06,86.53786387651508,83.42484201802549,87.76546151455506,90.56769916088263
905,2016-04-23,New York,New York,10030,40.71,-73.99,0,4,36,061,96770.61,Urban,29530.0,29209.0,30358.0,30163.0,0.28,105464.28571428571,104317.85714285713,108421.42857142857,107724.99999999999
906,2016-04-23,Shawnee,Kansas,66609,39.03,-95.69,1,4,20,177,588.07,Rural,8620.0,7807.0,8289.0,7907.0,12.02,717.1381031613977,649.5008319467554,689.6006655574043,657.820299500832
907,2016-04-22,Pike,Ohio,45661,39.06,-82.99,8,0,39,131,75.2,Rural,7021.0,7483.0,7394.0,7618.0,101.82,68.95501866038107,73.49243763504224,72.61834610096248,74.81830681594973
908,2016-04-22,Columbia,Georgia,30802,33.6,-82.31,6,0,13,073,47.68,Rural,5678.0,5625.0,6143.0,5753.0,132.46,42.86577079873169,42.46565000754945,46.37626453268911,43.43197946549902
909,2016-04-21,Baltimore City,Maryland,21206,39.3,-76.61,0,4,24,510,7086.55,Urban,50231.0,50744.0,49777.0,51287.0,7.21,6966.851595006935,7038.002773925104,6903.883495145631,7113.314840499306
910,2016-04-19,Blount,Alabama,35031,34.08,-86.58,1,4,01,009,61.3,Rural,7939.0,8046.0,8306.0,8399.0,129.41,61.347654740746464,62.17448419751179,64.1836025036705,64.90224866702728
911,2016-04-19,Cook,Illinois,60632,41.83,-87.68,1,3,17,031,12286.56,Urban,91357.0,91310.0,91668.0,91644.0,7.43,12295.693135935397,12289.367429340511,12337.550471063258,12334.320323014805
912,2016-04-19,Cook,Illinois,60620,41.83,-87.68,1,4,17,031,10192.8,Urban,71907.0,69909.0,69299.0,69195.0,7.09,10142.031029619182,9860.225669957686,9774.188998589563,9759.520451339915
913,2016-04-18,Los Angeles,California,90813,33.78,-118.18,1,3,06,037,18358.06,Urban,60017.0,60078.0,60997.0,60935.0,3.21,18696.884735202493,18715.88785046729,19002.180685358257,18982.866043613707
914,2016-04-17,Philadelphia,Pennsylvania,19140,39.95,-75.16,3,1,42,101,17736.89,Urban,53608.0,52508.0,51132.0,49300.0,3.05,17576.393442622953,17215.737704918032,16764.590163934427,16163.934426229509
915,2016-04-17,Anderson,South Carolina,29669,34.64,-82.46,1,3,45,007,197.73,Rural,11448.0,11874.0,12219.0,12521.0,62.66,182.70028726460262,189.49888285987873,195.00478774337697,199.82444940951166
916,2016-04-17,Hidalgo,Texas,78504,26.21,-98.23,1,6,48,215,2754.38,Suburban,50772.0,51444.0,52495.0,53665.0,17.68,2871.719457013575,2909.7285067873304,2969.1742081447965,3035.3506787330316
917,2016-04-16,Wayne,Michigan,48211,42.38,-83.1,1,4,26,163,1690.62,Suburban,6372.0,6833.0,6536.0,6718.0,4.19,1520.763723150358,1630.7875894988065,1559.904534606205,1603.341288782816
918,2016-04-16,Orange,Florida,32805,28.5,-81.37,2,4,12,095,3277.24,Urban,22338.0,22111.0,22104.0,22312.0,6.67,3349.025487256372,3314.992503748126,3313.943028485757,3345.127436281859
919,2016-04-16,Coffee,Alabama,36330,31.32,-85.84,0,4,01,031,295.63,Rural,35635.0,36380.0,36674.0,36220.0,120.19,296.4888925867377,302.6874115983027,305.1335385639404,301.35618603877197
920,2016-04-10,Milwaukee,Wisconsin,53218,43.06,-87.96,1,3,55,079,6918.43,Urban,42503.0,41846.0,41387.0,42430.0,5.88,7228.401360544218,7116.666666666667,7038.605442176871,7215.986394557824
921,2016-04-10,Los Angeles,California,90003,33.96,-118.27,0,4,06,037,18661.22,Urban,66913.0,69502.0,70208.0,70490.0,3.55,18848.732394366198,19578.028169014084,19776.901408450703,19856.338028169015
922,2016-04-09,Shelby,Tennessee,38115,35.1,-90.0,0,4,47,157,4561.02,Urban,41823.0,42650.0,41246.0,41417.0,8.58,4874.475524475524,4970.862470862471,4807.226107226107,4827.156177156177
923,2016-04-09,Calhoun,Alabama,36201,33.66,-85.81,0,4,01,015,540.22,Rural,18275.0,18544.0,18036.0,18849.0,37.29,490.0777688388308,497.2914990614106,483.668543845535,505.47063555913115
924,2016-04-09,Bernalillo,New Mexico,87106,35.11,-106.62,0,4,35,001,2557.08,Suburban,25476.0,25562.0,25015.0,24988.0,10.56,2412.5,2420.6439393939395,2368.844696969697,2366.2878787878785
925,2016-04-07,Cook,Illinois,60649,41.83,-87.68,0,4,17,031,15932.38,Urban,45201.0,45305.0,45218.0,44223.0,2.93,15426.962457337882,15462.457337883958,15432.764505119452,15093.174061433447
926,2016-03-31,Cook,Illinois,60636,41.83,-87.68,0,4,17,031,10459.1,Urban,40164.0,37278.0,35779.0,34461.0,3.91,10272.122762148338,9534.015345268543,9150.639386189257,8813.554987212276
927,2016-03-25,Cook,Illinois,60624,41.83,-87.68,0,4,17,031,10779.35,Urban,39706.0,38140.0,38134.0,37665.0,3.53,11248.15864022663,10804.532577903683,10802.832861189801,10669.971671388103
928,2016-03-25,Denver,Colorado,80230,39.76,-104.87,0,4,08,031,3036.96,Urban,8393.0,8356.0,8491.0,8965.0,2.49,3370.6827309236946,3355.8232931726907,3410.04016064257,3600.4016064257025
929,2016-03-21,Cook,Illinois,60644,41.83,-87.68,0,4,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
930,2016-03-19,Broward,Florida,33325,26.14,-80.13,1,4,12,011,2938.29,Suburban,29777.0,29916.0,29622.0,29412.0,9.57,3111.4942528735633,3126.0188087774295,3095.297805642633,3073.3542319749217
931,2016-03-19,Elmore,Alabama,36092,32.54,-86.2,2,2,01,051,155.0,Rural,19611.0,19739.0,20297.0,19633.0,130.8,149.93119266055044,150.9097859327217,155.17584097859327,150.09938837920487
932,2016-03-15,None,Georgia,NaN,33.7489954,-84.3879824,0,5,,,,,NaN,NaN,NaN,NaN,,,,,
933,2016-03-13,L,Florida,33907,26.63,-81.85,0,4,,,3146.39,Urban,21309.0,21379.0,22991.0,22975.0,7.04,3026.846590909091,3036.7897727272725,3265.7670454545455,3263.494318181818
934,2016-03-12,Multnomah,Oregon,97233,45.51,-122.49,0,4,41,051,8709.51,Urban,41571.0,41332.0,41697.0,42001.0,4.52,9197.12389380531,9144.24778761062,9225.0,9292.256637168142
935,2016-03-12,Alameda,California,94602,37.8,-122.21,0,4,06,001,8574.15,Urban,29794.0,29829.0,29628.0,30098.0,3.3,9028.48484848485,9039.09090909091,8978.181818181818,9120.606060606062
936,2016-03-11,Wayne,Michigan,48206,42.38,-83.1,2,2,26,163,7023.03,Urban,19383.0,18424.0,18049.0,16905.0,3.13,6192.651757188499,5886.261980830671,5766.453674121406,5400.958466453674
937,2016-03-11,Mercer,New Jersey,08618,40.22,-74.76,0,5,34,021,6307.38,Urban,39195.0,40234.0,40498.0,40655.0,6.06,6467.821782178218,6639.27392739274,6682.838283828383,6708.745874587459
938,2016-03-09,Allegheny,Pennsylvania,15221,40.43,-79.97,5,3,42,003,5052.87,Urban,31046.0,31177.0,31017.0,30666.0,6.15,5048.130081300813,5069.430894308943,5043.414634146341,4986.341463414634
939,2016-03-08,Bexar,Texas,78202,29.45,-98.5,2,3,48,029,5028.39,Urban,12743.0,12299.0,12339.0,12178.0,2.32,5492.672413793104,5301.293103448276,5318.534482758621,5249.137931034483
940,2016-03-07,Lafayette Parish,Louisiana,70501,30.21,-92.02,0,4,22,055,2007.81,Suburban,30155.0,30221.0,31249.0,32033.0,15.62,1930.5377720870679,1934.763124199744,2000.5761843790015,2050.7682458386685
941,2016-03-07,Wyandotte,Kansas,66106,39.1,-94.62,5,0,20,209,1255.68,Suburban,24146.0,24440.0,24275.0,24348.0,18.61,1297.4744760881247,1313.2724341751746,1304.4062332079527,1308.328855454057
942,2016-03-06,Suffolk,Massachusetts,02150,42.39,-71.03,1,6,25,025,15907.61,Urban,37074.0,37567.0,38237.0,39263.0,2.21,16775.56561085973,16998.64253393665,17301.80995475113,17766.06334841629
943,2016-03-06,Fulton,Georgia,30075,34.03,-84.35,0,4,13,121,1762.72,Suburban,54675.0,54858.0,54529.0,53200.0,29.82,1833.5010060362172,1839.6378269617705,1828.6049631120054,1784.037558685446
944,2016-03-06,Los Angeles,California,90220,33.87,-118.24,1,8,06,037,7137.61,Urban,50222.0,50715.0,51271.0,51713.0,6.91,7268.017366136035,7339.363241678726,7419.826338639653,7483.791606367583
945,2016-03-05,Sedgwick,Kansas,67202,37.68,-97.34,0,4,20,173,1407.07,Suburban,1548.0,1438.0,1514.0,1587.0,0.99,1563.6363636363637,1452.5252525252524,1529.2929292929293,1603.030303030303
946,2016-03-04,Franklin,Ohio,43201,39.98,-82.98,1,3,39,049,11513.14,Urban,29384.0,30586.0,30195.0,31862.0,3.08,9540.25974025974,9930.51948051948,9803.571428571428,10344.805194805194
947,2016-02-28,Wayne,Michigan,48204,42.38,-83.1,0,5,26,163,5585.99,Urban,26692.0,25637.0,25096.0,24513.0,5.01,5327.744510978044,5117.165668662675,5009.181636726547,4892.814371257486
948,2016-02-28,Riverside,California,91752,33.99,-117.53,1,3,06,065,1991.19,Suburban,28649.0,29525.0,29801.0,30716.0,15.09,1898.5420808482438,1956.5937707090789,1974.884029158383,2035.5202120609677
949,2016-02-27,Prince William,Virginia,22192,38.63,-77.26,2,2,51,153,2879.47,Suburban,55402.0,56024.0,57513.0,57968.0,18.55,2986.630727762803,3020.1617250673853,3100.4312668463613,3124.9595687331534
950,2016-02-26,Mason,Washington,98528,47.43,-122.92,5,0,53,045,136.79,Rural,9286.0,8834.0,9402.0,10098.0,72.98,127.24033981912852,121.04686215401479,128.8298163880515,138.36667580158948
951,2016-02-25,Harvey,Kansas,67062,38.13,-97.42,4,14,20,079,144.37,Rural,4248.0,4316.0,4364.0,4478.0,28.79,147.55123306703717,149.91316429315734,151.5804098645363,155.54011809656132
952,2016-02-23,Maricopa,Arizona,85304,33.59,-112.17,5,0,04,013,4648.53,Urban,26479.0,26600.0,27520.0,27365.0,5.57,4753.859964093357,4775.583482944345,4940.754039497307,4912.926391382405
